sr,stop_id,stop_name,stop_desc,source,rank,stop_lat,stop_lon
7284,802,tolichowki,tolichoki towards nanal nagar,gps-logs-ghz|kodali-stops,2,17.39863,78.41693
7285,src5_2140,tolichowki,,src5,3,17.40681,78.40297
7286,src5_2207,tolichowki,"tolichowki 'x' road, shaikpet road, surya nagar, toli chowki, hyderabad",src5,3,17.39861,78.41572
7287,src5_2208,tolichowki,"old mumbai highway, surya nagar, toli chowki, hyderabad",src5,3,17.3987,78.41561
7288,src5_2209,tolichowki,,src5,3,17.39893,78.41599
7289,src5_2210,tolichowki,,src5,3,17.39863,78.41743
7290,src5_2211,tolichowki,,src5,3,17.40267,78.41045
7291,node/2166591623,tolichowki,,osm,4,17.39864,78.41685
7292,node/2166591663,tolichowki,,osm,4,17.39894,78.41542
7293,192,tolichowki,,shakti-gtfs,5,17.39892,78.41581
7294,607,tombs,,shakti-gtfs,5,17.39741,78.40051
7295,1989,tombs doodhbowli,,shakti-gtfs,5,17.36127,78.46049
7296,367,tond pally,,shakti-gtfs,5,17.24488,78.37046
7297,4017,toopran,toopran,gps-logs-ghz|kodali-stops,2,17.8467,78.4767
7298,4018,toopran,toopran w,gps-logs-ghz|kodali-stops,2,17.84635,78.47765
7299,1344,toopran,,shakti-gtfs,5,17.84675,78.47732
7300,3572,toopranpet,thowfranpet,gps-logs-ghz,2,17.29151,78.76158
7301,3589,toopranpet,toopranpet,gps-logs-ghz,2,17.29135,78.76158
7302,src5_7,toopranpet chowrasta,,src5,3,17.2922,78.75431
7303,865,toopranpet x road,,shakti-gtfs,5,17.29234,78.75418
7304,883,tourism building,,shakti-gtfs,5,17.43386,78.45553
7305,src5_1078,tourist / kachiguda,,src5,3,17.3896,78.49563
7306,src5_1079,tourist / kachiguda,"barkatpura, kachiguda, hyderabad",src5,3,17.3898,78.49582
7307,1354,tourist hotel,tourist hotel towards kachi guda,gps-logs-ghz|kodali-stops,2,17.38989,78.49507
7308,1568,tourist hotel,tourist hotel towards kachiguda x roads,gps-logs-ghz|kodali-stops,2,17.39093,78.49645
7309,src5_1087,tourist hotel,"barkatpura road, barkatpura, kachiguda, hyderabad",src5,3,17.39093,78.49639
7310,src5_1088,tourist hotel,,src5,3,17.39098,78.49652
7311,554,tourist hotel,,shakti-gtfs,5,17.38971,78.49596
7312,1362,tower,,shakti-gtfs,5,17.48503,78.137
7313,573,trimulgherry,,shakti-gtfs,5,17.47107,78.5095
7314,src5_3306,trimulgherry x road,,src5,3,17.47078,78.50938
7315,src5_3308,trimulgherry x road,,src5,3,17.47081,78.50959
7316,src5_3309,trimulgherry x road,,src5,3,17.47129,78.5095
7317,866,trs bhavan,trs bhavan towards mla colony x roads,gps-logs-ghz|kodali-stops,2,17.41409,78.42501
7318,871,trs bhavan,,kodali-stops,5,17.41839,78.42924
7319,597,truck yard,,shakti-gtfs,5,17.3168,78.66769
7320,5660,truk yard,k ok,gps-logs-ghz,2,17.3197,78.64505
7321,src5_3287,tsrtc rathifile bus station,,src5,3,17.43498,78.50493
7322,src5_3288,tsrtc rathifile bus station,"station road, railway officer colony, regimental bazaar, shivaji nagar, secunderabad",src5,3,17.43501,78.50492
7323,src5_3289,tsrtc rathifile bus station,,src5,3,17.43477,78.50521
7324,2067,tukaram gate,tukaram gate towards nandanagar,gps-logs-ghz|kodali-stops,2,17.44112,78.52239
7325,2076,tukaram gate,tukaram gate towards jyothi nagar,gps-logs-ghz|kodali-stops,2,17.44142,78.52224
7326,src5_3453,tukaram gate,,src5,3,17.44143,78.52199
7327,src5_3454,tukaram gate,,src5,3,17.44118,78.52214
7328,node/1437398690,tukaram gate,,osm,4,17.44107,78.52221
7329,src5_3449,tukaram gate road,,src5,3,17.44425,78.51651
7330,src5_3450,tukaram gate road,,src5,3,17.4444,78.51651
7331,src5_3455,tukaramgate bus station,"tukaram gate road, subhash nagar, malkajgiri, secunderabad",src5,3,17.44113,78.52233
7332,546,tukkuguda,,shakti-gtfs,5,17.2091,78.47684
7333,src5_3247,tulasi nagar,,src5,3,17.3911,78.50933
7334,src5_3248,tulasi nagar,"golnaka road, zinda tilismath nagar, amberpet, hyderabad",src5,3,17.3909,78.50926
7335,src5_1630,tulekalan stop 1,tulekalan,src5,3,17.10265,78.63044
7336,src5_1629,tulekalan stop 2,tulekalan,src5,3,17.10124,78.627
7337,989,tummaloor,,shakti-gtfs,5,17.13095,78.46603
7338,2182,tummaloor x road,,shakti-gtfs,5,17.13361,78.47796
7339,1564,tunkibollaram,,shakti-gtfs,5,17.7271,78.59014
7340,src5_1322,tupran,,src5,3,17.844,78.47735
7341,src5_1323,tupran,,src5,3,17.84401,78.4772
7342,src5_967,tupran bus stand,tupran,src5,3,17.84667,78.4767
7343,1666,turkapally,,shakti-gtfs,5,17.6531,78.82562
7344,825,turkapally genome valley,,shakti-gtfs,5,17.67234,78.59304
7345,1099,turkayamjal x road,turkayamjal towards injapur,gps-logs-ghz|kodali-stops,2,17.27327,78.5888
7346,1150,turkayamjal x road,turkayamjal towards ragannaguda,gps-logs-ghz|kodali-stops,2,17.27232,78.58926
7347,src5_1345,turkyamjal x road,,src5,3,17.2724,78.58934
7348,1653,tv colony,,shakti-gtfs,5,17.33124,78.56596
7349,932,tv studio,t v studio towards ramanthapur colony,gps-logs-ghz|kodali-stops,2,17.39653,78.52933
7350,673,tv studio,,shakti-gtfs,5,17.39633,78.52924
7351,464,tv tower,tv tower towordsmalakpet,gps-logs-ghz|kodali-stops,2,17.36949,78.51625
7352,src5_3353,tv tower,,src5,3,17.36972,78.51488
7353,src5_3354,tv tower,,src5,3,17.36955,78.51591
7354,src5_3355,tv tower / moosarambagh,,src5,3,17.36951,78.51591
7355,src5_3356,tv tower / moosarambagh,"dilsukh nagar main road, bank colony, new malakpet, hyderabad",src5,3,17.36964,78.51652
7356,src5_2424,tv9,"panchavati society colony, sbi executive enclave, green valley, banjara hills, hyderabad",src5,3,17.427,78.43972
7357,src5_731,tv9,"sagar society, green valley, banjara hills, hyderabad",src5,3,17.4273,78.43992
7358,node/813570709,tv9,,osm,4,17.42698,78.43969
7359,2382,tv9,,shakti-gtfs,5,17.42675,78.43876
7360,373,tv9 / masjeed,tv9/masjeed to words l.v prasad,gps-logs-ghz|kodali-stops,2,17.42722,78.43943
7361,406,tv9 / masjeed,tv9/masjeed  to words care hospital,gps-logs-ghz|kodali-stops,2,17.42646,78.43832
7362,src5_2425,tv9 / masjeed,"tv 9 junction to road no.2, nagarjuna circle, dwarakapuri, banjara hills, hyderabad",src5,3,17.42726,78.43984
7363,src5_2426,tv9 / masjeed,,src5,3,17.42735,78.44023
7364,src5_95,type 1,yeddumailaram,src5,3,17.50603,78.1474
7365,src5_94,type 2,yeddumailaram,src5,3,17.49907,78.14595
7366,src5_96,type 3,yeddumailaram,src5,3,17.49469,78.1459
7367,src5_92,type-4,yeddumailaram,src5,3,17.4942,78.13759
7368,1073,uday nagar,,shakti-gtfs,5,17.45022,78.44192
7369,919,uddamarri,,shakti-gtfs,5,17.61768,78.67782
7370,1764,udyog nagar,udyog nagar,gps-logs-ghz|kodali-stops,2,17.31251,78.52315
7371,1765,udyog nagar,udyog nagar towards,gps-logs-ghz|kodali-stops,2,17.31269,78.52297
7372,src5_3322,udyog nagar,"badangpet road, shirdi enclave, badangpet, hyderabad",src5,3,17.3127,78.52292
7373,src5_3324,udyog nagar,,src5,3,17.31279,78.52303
7374,4047,umarkhan guda,umarkhan guda,gps-logs-ghz|kodali-stops,2,17.27149,78.66976
7375,4048,umarkhan guda,umarkhan guda2,gps-logs-ghz|kodali-stops,2,17.27138,78.66974
7376,src5_1669,umarkhan guda,umer khanguda,src5,3,17.27164,78.66938
7377,src5_1670,umarkhan guda,,src5,3,17.27179,78.66939
7378,858,umarkhan guda,,shakti-gtfs,5,17.27179,78.66936
7379,src5_670,umdanagar junction,"katedan industrial area, hyderabad",src5,3,17.30267,78.42057
7380,src5_2517,union bank,"vijay nagar colony road, vijaynagar colony, venkatadri colony, masab tank, hyderabad",src5,3,17.39312,78.44865
7381,479,union carbide,,shakti-gtfs,5,17.45409,78.56036
7382,src5_236,university of hyderabad,"professor cr rao road, sbi officers quarters, gachibowli, hyderabad",src5,3,17.46167,78.33595
7383,src5_1671,uppaguda,"janachaitanya colony, uppaguda, hyderabad",src5,3,17.30042,78.6492
7384,4622,uppal,uppal,gps-logs-ghz,2,17.40171,78.56878
7385,939,uppal,uppal bus stop,gps-logs-ghz|kodali-stops,2,17.40165,78.56838
7386,944,uppal,uppal bus stop towards uppal gandhi statue,gps-logs-ghz|kodali-stops,2,17.40138,78.57125
7387,src5_1446,uppal,,src5,3,17.39856,78.55993
7388,src5_1450,uppal,,src5,3,17.39978,78.56022
7389,src5_1461,uppal,,src5,3,17.40147,78.56028
7390,src5_1466,uppal,,src5,3,17.40138,78.56852
7391,src5_3844,uppal,,src5,3,17.40267,78.55922
7392,node/2585284355,uppal,,osm,4,17.40165,78.56881
7393,node/3250029208,uppal,,osm,4,17.40174,78.56873
7394,80,uppal,,shakti-gtfs,5,17.40147,78.56993
7395,src5_1778,uppal bus depot,"hyderabad - warangal highway, venkateswara colony, sai nagar, peerzadiguda, hyderabad",src5,3,17.40533,78.58958
7396,125,uppal bus depot,,shakti-gtfs,5,17.4054,78.58918
7397,src5_1469,uppal bus stand,"national highway 163, gandinagar, srinivasa colony, uppal, hyderabad",src5,3,17.40171,78.56879
7398,src5_1763,"uppal busdepot, secunderabad","8-89, national highway 163, sri sai nagar, canara nagar, peerzadiguda, hyderabad",src5,3,17.40594,78.59495
7399,node/2585318421,uppal circle,,osm,4,17.40135,78.5597
7400,1982,uppal depot,uppal depot towards boduppal x road,gps-logs-ghz|kodali-stops,2,17.40457,78.58954
7401,1995,uppal depot,uppal depot towards canara nagar,gps-logs-ghz|kodali-stops,2,17.40576,78.58937
7402,src5_1775,uppal depot,"warangal road, venkateswara colony, sai nagar, uppal, hyderabad",src5,3,17.40448,78.58959
7403,src5_1779,uppal depot,,src5,3,17.40523,78.58919
7404,src5_1780,uppal depot,,src5,3,17.40549,78.58911
7405,938,uppal gandhi statue,uppal gandhi statue towards uppal bus stop,gps-logs-ghz|kodali-stops,2,17.40162,78.56558
7406,945,uppal gandhi statue,uppal gandhi statue towards uppal x roads,gps-logs-ghz|kodali-stops,2,17.40135,78.56536
7407,src5_1458,uppal gandhi statue,"uppal gandhi statue, uppal central, opposite to bharat youth club,, hyd-warangal national highway (163), hyderabad",src5,3,17.4013,78.56543
7408,src5_1460,uppal gandhi statue,,src5,3,17.4015,78.56531
7409,79,uppal gandhi statue,,shakti-gtfs,5,17.40147,78.56538
7410,src5_3885,uppal opp. asian mall 1,,src5,3,17.4014,78.57124
7411,8243,uppal pushpak,uppal pushpak towards airport,gps-logs-ghz,2,17.39835,78.5603
7412,src5_1443,uppal pushpak,,src5,3,17.39835,78.56031
7413,src5_1444,uppal pushpak,,src5,3,17.39843,78.55984
7414,src5_1453,uppal ring road,"uppal main road, venkateswara colony, vijayapuri colony, uppal, hyderabad",src5,3,17.40077,78.56047
7415,src5_1457,uppal sub station,,src5,3,17.40138,78.56158
7416,src5_1459,uppal sub station,"national highway 163, balaji enclave, beerappagadda, uppal, hyderabad",src5,3,17.40154,78.56249
7417,2389,uppal sub station,,shakti-gtfs,5,17.40148,78.5624
7418,node/4427688100,uppal to secundrabad,,osm,4,17.40202,78.55973
7419,4997,uppal x road,uppal x roads z,gps-logs-ghz,2,17.40067,78.5599
7420,937,uppal x road,uppal x roads towards uppal gandhi statue,gps-logs-ghz|kodali-stops,2,17.40159,78.55916
7421,946,uppal x road,uppal x roads towards modern bakery,gps-logs-ghz|kodali-stops,2,17.40117,78.55783
7422,953,uppal x road,uppal x road towards saraswathi nagar,gps-logs-ghz|kodali-stops,2,17.40277,78.55875
7423,997,uppal x road,uppal x road towards tarnaka,gps-logs-ghz|kodali-stops,2,17.40227,78.55901
7424,2140,uppal x road,uppal x road towards saraswathinagar,gps-logs-ghz|kodali-stops,2,17.40095,78.56045
7425,src5_1463,uppal x road,"uppal - ramanthapur road, survey colony, industrial development area, uppal, hyderabad",src5,3,17.40117,78.55784
7426,src5_1464,uppal x road,,src5,3,17.40141,78.55796
7427,src5_3840,uppal x road,"uppal main road, uppal, hyderabad",src5,3,17.40235,78.559
7428,node/2584772012,uppal x road,,osm,4,17.40076,78.56045
7429,node/2585317337,uppal x road,,osm,4,17.4017,78.56019
7430,node/5432858082,uppal x road,,osm,4,17.40162,78.55968
7431,280,uppal x road,,shakti-gtfs,5,17.40153,78.56013
7432,src5_1455,uppal x road l.b. nagar,"venkateswara colony, vijayapuri colony, uppal, hyderabad",src5,3,17.40097,78.5605
7433,src5_1456,uppal x road l.b. nagar,"lb nagar - uppal road, survey colony, industrial development area, uppal, hyderabad",src5,3,17.40114,78.55995
7434,748,upparguda,,shakti-gtfs,5,17.29279,78.64829
7435,1144,uppariguda x road,upparguda x road towards ambedkar x road,gps-logs-ghz|kodali-stops,2,17.20477,78.62003
7436,4043,uppariguda x road,upparguda x road,gps-logs-ghz|kodali-stops,2,17.29472,78.64827
7437,4044,uppariguda x road,upparguda x road t,gps-logs-ghz|kodali-stops,2,17.29459,78.64845
7438,src5_1638,uppariguda x road,,src5,3,17.20447,78.62023
7439,src5_1639,uppariguda x road,,src5,3,17.20526,78.61995
7440,580,uppariguda x road,,shakti-gtfs,5,17.20492,78.61984
7441,1581,upparpally,,shakti-gtfs,5,17.57608,78.58774
7442,970,upparpally x road,upperpally x road towards hyderguda x road,gps-logs-ghz|kodali-stops,2,17.35643,78.42247
7443,983,upparpally x road,upparpally x road towards weaker section colony,gps-logs-ghz|kodali-stops,2,17.3551,78.42185
7444,674,upparpally x road,,shakti-gtfs,5,17.35574,78.42217
7445,src5_1526,upperguda,"uppar guda, moula ali, secunderabad",src5,3,17.45093,78.5448
7446,src5_1667,upperguda,,src5,3,17.2946,78.64832
7447,src5_1668,upperguda,,src5,3,17.2946,78.64844
7448,src5_2276,upperpally x road,"inner ring road, yadavareddy nagar, hyderabad",src5,3,17.35569,78.42235
7449,src5_2277,upperpally x road,,src5,3,17.35621,78.42245
7450,1987,upperpally x road,,shakti-gtfs,5,17.56115,78.57413
7451,3549,uppuguda,huppuguda,gps-logs-ghz|kodali-stops,2,17.34003,78.47998
7452,3551,uppuguda,huppuguda 2,gps-logs-ghz|kodali-stops,2,17.33986,78.47963
7453,1582,uppuguda railway station,,shakti-gtfs,5,17.34238,78.48285
7454,43,urdu hall,,shakti-gtfs,5,17.40257,78.48313
7455,8160,urudu hall,urudu hall towards himayath nagar,gps-logs-ghz,2,17.40234,78.48413
7456,src5_2625,usha,,src5,3,17.47543,78.44815
7457,src5_2626,usha,,src5,3,17.4755,78.44793
7458,314,usha kiran,usha kiran to words  peddama gudi,gps-logs-ghz|kodali-stops,2,17.42979,78.41068
7459,333,usha kiran,usha kiran towords jublihills checkpost,gps-logs-ghz|kodali-stops,2,17.43014,78.41156
7460,src5_2233,usha kiran,"road number 36, jubilee hills, hyderabad",src5,3,17.43018,78.41092
7461,src5_2234,usha kiran,,src5,3,17.42977,78.41063
7462,102,usha kiran movies,,shakti-gtfs,5,17.42994,78.41058
7463,1416,usha mullapudi,ushamullapudi towards hal colony,gps-logs-ghz|kodali-stops,2,17.52215,78.42959
7464,1606,usha mullapudi,usha mullapudi towards hal colony,gps-logs-ghz|kodali-stops,2,17.52233,78.42982
7465,src5_2389,usha mullapudi,,src5,3,17.52249,78.429
7466,src5_2391,usha mullapudi,,src5,3,17.52282,78.42849
7467,807,usha mullapudi cardiac centre,,shakti-gtfs,5,17.52282,78.42835
7468,1013,usirikapally,,shakti-gtfs,5,17.81995,78.3884
7469,src5_3640,uttam nagar,,src5,3,17.45988,78.53176
7470,src5_3641,uttam nagar,"pilot raj kumar road, naidu complex, goutham nagar, malkajgiri, secunderabad",src5,3,17.46006,78.53175
7471,node/1437395362,uttam nagar,,osm,4,17.45983,78.53158
7472,node/655158946,v it park,,osm,4,17.4343,78.38434
7473,node/655159062,v it park,,osm,4,17.43405,78.3841
7474,1305,v v apartments,v v apartments towards sainagar,gps-logs-ghz|kodali-stops,2,17.49603,78.41297
7475,src5_2262,v.v. apartment,"road number 2, saptagiri colony, vivekananda nagar, kukatpally, hyderabad",src5,3,17.49574,78.41275
7476,src5_127,vadai gudem x road,,src5,3,17.56931,78.9437
7477,1297,vadapally,vadapally towards vivekananda nagar,gps-logs-ghz|kodali-stops,2,17.49365,78.41062
7478,1118,vadaparthy,,shakti-gtfs,5,17.55863,78.83349
7479,src5_183,vaddeppaly,vaddepally-solakpally road,src5,3,17.66987,78.23465
7480,267,vadepally,,shakti-gtfs,5,17.66993,78.23454
7481,src5_1803,vaibhav colony,,src5,3,17.42733,78.64906
7482,3007,vaidehi nagar,vaidehi nagar,gps-logs-ghz|kodali-stops,2,17.32125,78.56956
7483,3026,vaidehi nagar,vaidehi nagar t,gps-logs-ghz|kodali-stops,2,17.32103,78.56938
7484,src5_1368,vaidehi nagar,"vanasthalipuram road, prasanth residency, arunodaya colony, vanasthalipuram, hyderabad",src5,3,17.32113,78.56949
7485,src5_1369,vaidehi nagar,,src5,3,17.32112,78.56956
7486,src5_1380,vaidehi nagar,,src5,3,17.3212,78.57235
7487,339,vaidehi nagar,,shakti-gtfs,5,17.32106,78.56952
7488,src5_1231,vaishnavi construction,"devender colony, kompally",src5,3,17.55182,78.49359
7489,src5_1189,vaishnavi matha temple,"mes colony road, mes colony, sai nagar colony, alwal, secunderabad",src5,3,17.49888,78.50766
7490,src5_1190,vaishnavi matha temple,,src5,3,17.49893,78.50776
7491,src5_3785,vajpayee nagar,,src5,3,17.47807,78.53739
7492,src5_3789,vajpayee nagar,,src5,3,17.47783,78.53733
7493,847,vajpayee nagar,,shakti-gtfs,5,17.47189,78.53901
7494,2455,valantari,valantari,gps-logs-ghz|kodali-stops,2,17.32289,78.37948
7495,2460,valantari,valantari towards,gps-logs-ghz|kodali-stops,2,17.32292,78.38063
7496,src5_2615,valmiki nagar,,src5,3,17.46242,78.44929
7497,src5_2616,valmiki nagar,,src5,3,17.46248,78.44942
7498,993,vampuguda,,shakti-gtfs,5,17.5005,78.56885
7499,src5_3874,vanastalipuram,,src5,3,17.33661,78.57397
7500,src5_3937,vanastalipuram,,src5,3,17.33495,78.58478
7501,435,vanasthalipuram,vanasthalipuram towards  ngos colony,gps-logs-ghz|kodali-stops,2,17.33527,78.56958
7502,2499,vanasthalipuram,vanastalipuram towards ngos colony,gps-logs-ghz|kodali-stops,2,17.32909,78.56808
7503,src5_1392,vanasthalipuram,,src5,3,17.32591,78.57353
7504,src5_1400,vanasthalipuram,,src5,3,17.3286,78.57538
7505,src5_1411,vanasthalipuram,,src5,3,17.33772,78.57024
7506,src5_1412,vanasthalipuram,,src5,3,17.33823,78.569
7507,src5_3871,vanasthalipuram,,src5,3,17.33733,78.57139
7508,src5_3872,vanasthalipuram,,src5,3,17.33699,78.57302
7509,src5_3932,vanasthalipuram,,src5,3,17.33642,78.57549
7510,src5_3936,vanasthalipuram,,src5,3,17.33582,78.58068
7511,node/2199508160,vanasthalipuram,sushma,osm,4,17.33679,78.57414
7512,node/2199524802,vanasthalipuram,sushma,osm,4,17.33659,78.57361
7513,3012,vanasthalipuram complex,vanasthalipurm complex,gps-logs-ghz|kodali-stops,2,17.33069,78.57276
7514,3022,vanasthalipuram complex,vanasthalipurm complex t,gps-logs-ghz|kodali-stops,2,17.33086,78.57291
7515,src5_1397,vanasthalipuram complex,"rhythu bazar road, phase i, vanasthalipuram, hyderabad",src5,3,17.33064,78.57288
7516,src5_1399,vanasthalipuram complex,"phase i, vanasthalipuram, hyderabad",src5,3,17.33137,78.57277
7517,1523,vandanapuri,,shakti-gtfs,5,17.5206,78.2996
7518,src5_3642,vani nagar,,src5,3,17.45269,78.53365
7519,src5_3643,vani nagar,"geetha nagar, malkajgiri, secunderabad",src5,3,17.45231,78.53365
7520,2393,vani nagar,,shakti-gtfs,5,17.45248,78.53366
7521,src5_1870,vantimamadi,"rajiv gandhi rahadari, vantimamidi",src5,3,17.70434,78.61028
7522,1247,vasalamarry,,shakti-gtfs,5,17.67494,78.81351
7523,src5_571,vasanth nagar,"12th rd, vasantha nagar, kukatpally, hyderabad",src5,3,17.4986,78.38748
7524,143,vasanth nagar,,shakti-gtfs,5,17.49693,78.39346
7525,src5_577,vasanth nagar colony,"idpl staff cooperative housing society, vasanth nagar, kukatpally, hyderabad",src5,3,17.4924,78.38443
7526,1309,vatinagulapally,,shakti-gtfs,5,17.42489,78.29583
7527,745,vattepally,,shakti-gtfs,5,17.32135,78.45161
7528,1897,vavilala,,shakti-gtfs,5,17.62124,78.35102
7529,1010,vayupuri,vayupuri towards sainik puri,gps-logs-ghz|kodali-stops,2,17.48357,78.54465
7530,1032,vayupuri,vayupuri towards neredmet x road,gps-logs-ghz|kodali-stops,2,17.48334,78.54471
7531,src5_1574,vayupuri,,src5,3,17.48627,78.54544
7532,src5_1576,vayupuri,"sainikpuri 1st main road, telecom colony, vayupuri, sainikpuri, secunderabad",src5,3,17.48636,78.54496
7533,src5_3791,vayupuri,"2nd cross road, ambedkar nagar, madhura nagar, dr as rao nagar, secunderabad",src5,3,17.48331,78.54486
7534,src5_3792,vayupuri,"sainikpuri road, vayupuri, sainikpuri, secunderabad",src5,3,17.48351,78.54478
7535,612,vayupuri,,shakti-gtfs,5,17.48337,78.54454
7536,2383,vayupuri colony,,shakti-gtfs,5,17.4184,78.54214
7537,416,vbit,vbit destination,gps-logs-ghz|kodali-stops,2,17.43415,78.38446
7538,417,vbit,vbit towards tcs,gps-logs-ghz|kodali-stops,2,17.43335,78.38527
7539,src5_2050,vbit (ascendas it park),"inorbit mall road, silpa gram craft village, hitec city, hyderabad",src5,3,17.43307,78.38551
7540,src5_2068,vbit (ascendas it park),,src5,3,17.43324,78.38567
7541,2,vbit park,,shakti-gtfs,5,17.43336,78.38533
7542,1706,vbit x road,,shakti-gtfs,5,17.43961,78.37719
7543,942,veerat nagar,,shakti-gtfs,5,17.33857,78.5218
